Name,Age,Price,Goods,Quantity,Rating,Discount,Category,Purchase Date
George,48.0,150.98843625342974,Smartwatch,7,3.9,1.55,Electronics,2023-11-14 02:00:00
Bob,,71.16677318802756,Phone,5,3.7,43.85,Accessories,2023-11-14 03:00:00
Emma,30.0,387.0500149908072,Phone,8,3.0,37.98,Electronics,2023-11-14 04:00:00
Hannah,34.0,112.62133295635208,Tablet,12,2.9,46.05,Gadgets,2023-11-14 05:00:00
George,21.0,115.71922996719475,Phone,1,,39.34,Gadgets,2023-11-14 06:00:00
Bob,,141.1630086432719,Phone,10,1.6,41.31,Accessories,2023-11-14 07:00:00
George,37.0,295.44954809487353,Phone,11,3.2,5.39,Accessories,2023-11-14 08:00:00
George,30.0,331.5346361869204,Headphones,5,2.3,41.78,Electronics,2023-11-14 09:00:00
David,20.0,13.713249232165756,Phone,13,3.5,23.86,Accessories,2023-11-14 10:00:00
Alice,43.0,124.7254698763262,Tablet,18,3.1,,Electronics,2023-11-14 11:00:00
David,43.0,218.330567040115,Smartwatch,10,4.8,7.69,Accessories,2023-11-14 12:00:00
Alice,35.0,169.32859131981039,Headphones,17,2.7,0.03,Gadgets,2023-11-14 13:00:00
George,49.0,442.6644759628886,Smartwatch,19,3.7,32.13,Gadgets,2023-11-14 14:00:00
Fiona,31.0,394.9158217887773,Phone,4,3.4,36.3,Accessories,2023-11-14 15:00:00
Hannah,64.0,314.8156566917196,Laptop,9,,19.4,Electronics,2023-11-14 16:00:00
Emma,20.0,172.33099591853468,Smartwatch,18,2.1,8.21,Gadgets,2023-11-14 17:00:00
George,18.0,351.83281069884913,Tablet,16,2.0,7.23,Electronics,2023-11-14 18:00:00
Alice,43.0,422.6008163586682,Laptop,7,3.2,8.41,Gadgets,2023-11-14 19:00:00
Alice,41.0,299.4410367926984,Tablet,12,4.4,2.81,Accessories,2023-11-14 20:00:00
Alice,66.0,,Laptop,4,3.9,17.98,Accessories,2023-11-14 21:00:00
George,52.0,375.8069558928752,Phone,12,3.0,30.81,Accessories,2023-11-14 22:00:00
Bob,31.0,288.0099690243595,Laptop,12,2.0,22.36,Gadgets,2023-11-14 23:00:00
Fiona,20.0,159.53069232664794,Smartwatch,4,4.0,6.27,Accessories,2023-11-15 00:00:00
Bob,30.0,374.16216821062955,Laptop,12,4.7,40.81,Accessories,2023-11-15 01:00:00
Emma,64.0,107.3642013470152,Tablet,8,1.9,14.35,Accessories,2023-11-15 02:00:00
George,67.0,,Phone,3,4.2,30.13,Electronics,2023-11-15 03:00:00
Alice,31.0,403.25061261055384,Tablet,16,1.7,12.28,Accessories,2023-11-15 04:00:00
Fiona,38.0,411.96171538733466,Phone,2,4.6,29.75,Electronics,2023-11-15 05:00:00
Fiona,43.0,239.0934056343365,Smartwatch,6,3.6,6.48,Electronics,2023-11-15 06:00:00
Charlie,20.0,100.27798004635872,Camera,17,1.7,32.77,Gadgets,2023-11-15 07:00:00
Emma,68.0,54.363182032704024,Headphones,12,1.1,28.66,Accessories,2023-11-15 08:00:00
Hannah,57.0,372.9638189915225,Smartwatch,9,3.8,25.96,Gadgets,2023-11-15 09:00:00
Hannah,21.0,443.69938534225753,Smartwatch,16,3.4,10.85,Accessories,2023-11-15 10:00:00
Fiona,53.0,327.1649876242688,Headphones,7,3.4,26.46,Electronics,2023-11-15 11:00:00
George,68.0,76.35922989224295,Tablet,8,2.9,44.86,Gadgets,2023-11-15 12:00:00
Alice,,467.77374201619915,Smartwatch,7,,6.26,Electronics,2023-11-15 13:00:00
Alice,18.0,494.6054971969632,Phone,5,4.5,35.19,Accessories,2023-11-15 14:00:00
Fiona,57.0,219.52241191778637,Laptop,7,4.8,5.69,Gadgets,2023-11-15 15:00:00
Bob,64.0,299.43851819051673,Smartwatch,18,2.4,16.91,Accessories,2023-11-15 16:00:00
Emma,50.0,389.72811740082057,Headphones,18,3.0,34.19,Gadgets,2023-11-15 17:00:00
Alice,24.0,369.5129460747721,Smartwatch,16,2.1,28.01,Accessories,2023-11-15 18:00:00
Fiona,69.0,484.05466000705735,Tablet,7,2.6,33.91,Electronics,2023-11-15 19:00:00
Alice,,61.867130084000515,Tablet,2,4.2,,Electronics,2023-11-15 20:00:00
Hannah,28.0,292.4588087406888,Tablet,17,2.7,48.48,Gadgets,2023-11-15 21:00:00
Fiona,44.0,347.5060527381806,Phone,8,2.6,45.74,Accessories,2023-11-15 22:00:00
Emma,31.0,445.5987199728967,Smartwatch,2,4.4,24.74,Accessories,2023-11-15 23:00:00
Fiona,39.0,437.6842657204846,Tablet,18,1.0,,Electronics,2023-11-16 00:00:00
Charlie,,489.10989781283854,Camera,19,4.4,13.98,Gadgets,2023-11-16 01:00:00
Fiona,63.0,258.4788346991511,Laptop,9,1.7,28.78,Accessories,2023-11-16 02:00:00
Fiona,29.0,416.22662907254715,Tablet,12,2.1,,Accessories,2023-11-16 03:00:00
George,66.0,216.50444552302721,Phone,19,2.4,49.73,Electronics,2023-11-16 04:00:00
Hannah,63.0,214.04536953873597,Laptop,8,4.5,26.78,Accessories,2023-11-16 05:00:00
Emma,27.0,,Laptop,8,4.6,16.45,Electronics,2023-11-16 06:00:00
George,41.0,410.02745707451874,Headphones,10,3.6,,Gadgets,2023-11-16 07:00:00
Fiona,63.0,,Tablet,18,2.8,2.19,Accessories,2023-11-16 08:00:00
Emma,35.0,131.88915553189264,Tablet,15,3.1,5.54,Accessories,2023-11-16 09:00:00
Charlie,39.0,32.785136070430795,Smartwatch,11,3.3,33.18,Electronics,2023-11-16 10:00:00
Emma,26.0,408.69350652240865,Phone,14,4.8,6.17,Electronics,2023-11-16 11:00:00
Alice,34.0,312.0138760047043,Camera,15,4.9,37.77,Accessories,2023-11-16 12:00:00
George,55.0,480.05090627274717,Smartwatch,14,4.4,3.1,Electronics,2023-11-16 13:00:00
Emma,57.0,,Camera,12,3.3,29.69,Electronics,2023-11-16 14:00:00
Hannah,30.0,40.15869071063413,Headphones,4,2.6,33.92,Gadgets,2023-11-16 15:00:00
Charlie,67.0,248.75891912891828,Camera,3,1.9,38.98,Electronics,2023-11-16 16:00:00
David,54.0,47.30568136774801,Phone,12,3.1,44.28,Accessories,2023-11-16 17:00:00
Fiona,23.0,134.58605054584018,Headphones,7,2.4,15.61,Electronics,2023-11-16 18:00:00
Emma,38.0,67.3590411054883,Tablet,7,,35.96,Accessories,2023-11-16 19:00:00
Fiona,68.0,115.94542893173896,Camera,19,2.9,4.04,Accessories,2023-11-16 20:00:00
Bob,53.0,57.54160314658897,Phone,14,3.3,41.49,Electronics,2023-11-16 21:00:00
Alice,24.0,477.18346971650624,Phone,1,3.4,,Accessories,2023-11-16 22:00:00
George,53.0,142.88854315761907,Tablet,7,1.3,37.43,Gadgets,2023-11-16 23:00:00
Alice,42.0,,Phone,10,2.9,14.07,Gadgets,2023-11-17 00:00:00
Bob,28.0,449.8128447789401,Headphones,18,3.6,3.12,Accessories,2023-11-17 01:00:00
Bob,,340.2741860409298,Headphones,13,4.8,21.08,Gadgets,2023-11-17 02:00:00
George,31.0,,Smartwatch,8,1.1,13.53,Electronics,2023-11-17 03:00:00
Emma,62.0,354.2537792286144,Laptop,9,3.7,26.51,Electronics,2023-11-17 04:00:00
Bob,46.0,415.267017267164,Tablet,15,1.2,19.69,Electronics,2023-11-17 05:00:00
David,27.0,439.4462875866217,Phone,8,1.6,6.8,Accessories,2023-11-17 06:00:00
Fiona,67.0,323.1066369791881,Camera,1,1.7,41.83,Electronics,2023-11-17 07:00:00
Fiona,65.0,445.55360097355856,Smartwatch,3,2.3,43.23,Electronics,2023-11-17 08:00:00
Charlie,22.0,270.02177607561106,Headphones,19,4.3,,Accessories,2023-11-17 09:00:00
Hannah,25.0,142.2589738528696,Tablet,9,4.4,10.52,Gadgets,2023-11-17 10:00:00
Bob,63.0,440.63797089750295,Tablet,19,2.5,21.42,Electronics,2023-11-17 11:00:00
Bob,22.0,273.0290495694781,Headphones,15,2.7,8.57,Accessories,2023-11-17 12:00:00
David,41.0,453.538105845781,Laptop,14,1.9,33.26,Gadgets,2023-11-17 13:00:00
Alice,57.0,24.883067905537704,Tablet,1,2.7,40.25,Gadgets,2023-11-17 14:00:00
Alice,43.0,201.77029701291158,Phone,3,2.1,29.08,Gadgets,2023-11-17 15:00:00
Fiona,23.0,474.1634840894218,Camera,2,1.7,,Electronics,2023-11-17 16:00:00
Fiona,33.0,128.57679591535987,Camera,1,1.6,35.75,Gadgets,2023-11-17 17:00:00
Emma,53.0,471.06044178905387,Headphones,18,4.1,5.68,Gadgets,2023-11-17 18:00:00
George,29.0,477.1817182589787,Tablet,1,1.5,12.38,Gadgets,2023-11-17 19:00:00
Hannah,28.0,441.6604455418012,Camera,9,3.5,15.68,Electronics,2023-11-17 20:00:00
David,20.0,284.01568232118285,Tablet,7,1.7,26.63,Accessories,2023-11-17 21:00:00
George,61.0,325.23502729491605,Headphones,13,4.4,48.8,Gadgets,2023-11-17 22:00:00
George,54.0,435.46041423268525,Laptop,17,2.1,43.15,Accessories,2023-11-17 23:00:00
Charlie,23.0,389.0690557826463,Camera,13,1.2,12.35,Gadgets,2023-11-18 00:00:00
George,,316.89645548042876,Phone,13,2.8,11.65,Gadgets,2023-11-18 01:00:00
Charlie,35.0,491.2184068959978,Smartwatch,10,5.0,21.78,Electronics,2023-11-18 02:00:00
George,33.0,344.4099349851786,Headphones,6,4.3,48.73,Gadgets,2023-11-18 03:00:00
David,40.0,487.8635862616418,Smartwatch,5,3.3,7.62,Gadgets,2023-11-18 04:00:00
Charlie,60.0,33.40729493050991,Laptop,10,1.8,47.85,Accessories,2023-11-18 05:00:00
Alice,54.0,73.78538351739516,Phone,14,1.5,9.52,Electronics,2023-11-18 06:00:00
Charlie,,228.47212877024285,Smartwatch,11,4.4,44.32,Accessories,2023-11-18 07:00:00
Charlie,20.0,195.51533313773598,Phone,5,4.2,41.51,Accessories,2023-11-18 08:00:00
David,25.0,392.4537464717287,Camera,4,2.8,44.12,Accessories,2023-11-18 09:00:00
David,55.0,84.50394310225586,Tablet,3,2.7,44.59,Accessories,2023-11-18 10:00:00
Charlie,21.0,488.1671136601868,Headphones,14,4.0,10.91,Electronics,2023-11-18 11:00:00
Hannah,29.0,160.95760825415243,Phone,13,3.1,38.94,Gadgets,2023-11-18 12:00:00
Bob,61.0,217.31723533137892,Camera,5,,34.1,Electronics,2023-11-18 13:00:00
Hannah,48.0,140.99879105781133,Laptop,12,2.0,43.95,Gadgets,2023-11-18 14:00:00
David,42.0,291.7849905766409,Phone,10,1.5,24.52,Gadgets,2023-11-18 15:00:00
Hannah,33.0,34.021206709179054,Laptop,2,3.4,20.67,Accessories,2023-11-18 16:00:00
Hannah,59.0,79.09036525737216,Headphones,7,4.3,36.31,Gadgets,2023-11-18 17:00:00
Emma,31.0,374.16986319226845,Camera,7,4.0,13.49,Electronics,2023-11-18 18:00:00
Emma,30.0,97.31778878537794,Laptop,4,3.8,41.0,Gadgets,2023-11-18 19:00:00
Alice,58.0,121.5796535205481,Tablet,12,4.7,14.3,Electronics,2023-11-18 20:00:00
George,24.0,397.52620668379467,Smartwatch,4,2.6,2.16,Electronics,2023-11-18 21:00:00
Charlie,29.0,51.18408328684053,Laptop,7,1.5,,Electronics,2023-11-18 22:00:00
Bob,54.0,221.54954227156625,Laptop,13,1.4,41.8,Gadgets,2023-11-18 23:00:00
Alice,67.0,16.41637656362736,Camera,8,4.8,34.52,Accessories,2023-11-19 00:00:00
Charlie,21.0,,Camera,14,3.4,49.46,Electronics,2023-11-19 01:00:00
Hannah,19.0,350.99579429232347,Phone,3,4.2,7.04,Accessories,2023-11-19 02:00:00
David,52.0,49.60112346002801,Smartwatch,2,3.1,17.23,Electronics,2023-11-19 03:00:00
Emma,61.0,444.7256402554862,Laptop,10,2.6,19.0,Gadgets,2023-11-19 04:00:00
Fiona,20.0,455.20202625565446,Laptop,6,1.8,2.91,Electronics,2023-11-19 05:00:00
Bob,21.0,56.97023568694187,Camera,7,4.4,2.15,Gadgets,2023-11-19 06:00:00
Hannah,55.0,495.4125560060095,Tablet,16,,1.47,Gadgets,2023-11-19 07:00:00
Fiona,29.0,152.27712893076702,Camera,6,4.6,20.44,Gadgets,2023-11-19 08:00:00
Emma,36.0,46.63032721014499,Tablet,16,1.8,42.24,Gadgets,2023-11-19 09:00:00
Hannah,27.0,7.508221676144824,Smartwatch,12,1.0,35.48,Accessories,2023-11-19 10:00:00
George,,207.21883340311197,Camera,15,1.4,22.34,Gadgets,2023-11-19 11:00:00
George,34.0,316.75594292452826,Smartwatch,3,4.5,13.2,Electronics,2023-11-19 12:00:00
Fiona,33.0,169.42872870214006,Headphones,16,1.3,0.78,Accessories,2023-11-19 13:00:00
David,26.0,419.17509590993825,Laptop,18,2.4,8.77,Accessories,2023-11-19 14:00:00
Hannah,26.0,359.7201064046998,Smartwatch,15,2.0,19.36,Accessories,2023-11-19 15:00:00
Charlie,26.0,178.32995832417618,Tablet,6,1.1,18.52,Accessories,2023-11-19 16:00:00
Hannah,29.0,368.4832849712593,Headphones,17,3.1,12.97,Electronics,2023-11-19 17:00:00
David,58.0,470.54142979977865,Tablet,2,5.0,49.86,Gadgets,2023-11-19 18:00:00
Hannah,32.0,51.082519278793455,Phone,2,,22.37,Electronics,2023-11-19 19:00:00
Fiona,,156.52146027802036,Phone,17,1.7,13.39,Gadgets,2023-11-19 20:00:00
David,,234.3463398627632,Laptop,19,4.5,20.35,Accessories,2023-11-19 21:00:00
Emma,28.0,251.50511323861045,Headphones,5,2.8,13.97,Accessories,2023-11-19 22:00:00
Bob,25.0,273.3868442186064,Headphones,4,2.1,17.6,Accessories,2023-11-19 23:00:00
David,49.0,153.81031873663102,Phone,18,3.6,6.29,Accessories,2023-11-20 00:00:00
Hannah,23.0,335.2935247612628,Laptop,8,1.9,0.04,Gadgets,2023-11-20 01:00:00
Emma,37.0,,Smartwatch,9,4.5,24.58,Accessories,2023-11-20 02:00:00
Bob,56.0,291.02164560444885,Phone,18,3.5,24.46,Gadgets,2023-11-20 03:00:00
George,52.0,,Headphones,11,1.5,,Accessories,2023-11-20 04:00:00
Charlie,25.0,241.09910609249252,Tablet,16,,41.63,Electronics,2023-11-20 05:00:00
Fiona,67.0,181.3323093072409,Headphones,16,3.0,9.59,Accessories,2023-11-20 06:00:00
Hannah,66.0,248.06404256987068,Laptop,4,2.9,38.51,Gadgets,2023-11-20 07:00:00
Hannah,60.0,461.3238855799379,Headphones,9,2.5,9.51,Gadgets,2023-11-20 08:00:00
George,51.0,242.8630148634121,Camera,13,2.9,14.06,Electronics,2023-11-20 09:00:00
Charlie,36.0,11.920491960558362,Headphones,8,3.3,13.49,Gadgets,2023-11-20 10:00:00
George,24.0,222.22418535164482,Camera,11,3.9,11.48,Electronics,2023-11-20 11:00:00
Alice,48.0,411.22084912444416,Phone,9,4.7,47.63,Accessories,2023-11-20 12:00:00
George,35.0,391.13015699299325,Smartwatch,18,1.2,13.17,Accessories,2023-11-20 13:00:00
Emma,57.0,259.1280863964496,Camera,3,3.3,24.25,Accessories,2023-11-20 14:00:00
Bob,31.0,128.63566136536107,Headphones,18,,36.76,Gadgets,2023-11-20 15:00:00
Hannah,56.0,235.21888814269983,Smartwatch,19,1.5,15.96,Accessories,2023-11-20 16:00:00
George,53.0,284.03259861200485,Smartwatch,9,4.6,0.59,Accessories,2023-11-20 17:00:00
Hannah,,499.93636194569626,Headphones,18,2.0,38.08,Accessories,2023-11-20 18:00:00
David,54.0,323.86815463384175,Headphones,16,4.3,14.2,Accessories,2023-11-20 19:00:00
Charlie,61.0,348.6611403809937,Laptop,14,3.6,43.66,Accessories,2023-11-20 20:00:00
George,,248.26980106618572,Phone,19,,24.56,Gadgets,2023-11-20 21:00:00
Bob,37.0,180.4723276373523,Camera,15,4.5,31.22,Gadgets,2023-11-20 22:00:00
Emma,62.0,407.411726905367,Tablet,4,4.9,47.55,Gadgets,2023-11-20 23:00:00
Alice,45.0,249.9915005479219,Camera,12,5.0,43.5,Gadgets,2023-11-21 00:00:00
Hannah,67.0,,Headphones,7,3.7,39.63,Accessories,2023-11-21 01:00:00
Charlie,37.0,231.27468426268183,Tablet,11,2.4,26.54,Gadgets,2023-11-21 02:00:00
Fiona,58.0,38.6601404055508,Tablet,7,4.5,8.46,Electronics,2023-11-21 03:00:00
Bob,53.0,342.87617785959094,Camera,3,3.6,,Accessories,2023-11-21 04:00:00
Fiona,44.0,28.087518208276478,Camera,4,2.3,4.7,Accessories,2023-11-21 05:00:00
Bob,25.0,128.99829045792814,Camera,2,4.7,44.37,Electronics,2023-11-21 06:00:00
Bob,49.0,180.10043512605216,Camera,15,4.0,38.31,Gadgets,2023-11-21 07:00:00
Emma,,371.0443748825572,Phone,12,2.8,40.17,Electronics,2023-11-21 08:00:00
Emma,34.0,249.64678357176834,Laptop,17,2.8,18.86,Gadgets,2023-11-21 09:00:00
Emma,26.0,19.179735998577023,Laptop,18,5.0,4.25,Electronics,2023-11-21 10:00:00
George,37.0,310.3406763815815,Camera,8,2.5,36.35,Accessories,2023-11-21 11:00:00
David,62.0,208.66093752619787,Laptop,8,1.4,48.9,Gadgets,2023-11-21 12:00:00
Bob,49.0,461.308082433718,Camera,5,3.2,42.92,Gadgets,2023-11-21 13:00:00
Charlie,19.0,252.28334401441654,Camera,9,4.5,42.07,Gadgets,2023-11-21 14:00:00
Fiona,49.0,355.9426972399728,Camera,5,3.3,31.62,Accessories,2023-11-21 15:00:00
Emma,62.0,113.3399037031257,Smartwatch,10,4.2,5.81,Gadgets,2023-11-21 16:00:00
George,26.0,381.68191444316835,Phone,1,1.2,43.16,Electronics,2023-11-21 17:00:00
Emma,47.0,361.8728786894178,Headphones,4,3.7,11.1,Gadgets,2023-11-21 18:00:00
Fiona,37.0,452.52044572794756,Laptop,16,1.3,13.22,Gadgets,2023-11-21 19:00:00
Fiona,55.0,21.74171265100361,Laptop,18,3.2,37.79,Accessories,2023-11-21 20:00:00
Hannah,18.0,226.51284532063832,Phone,12,,35.85,Electronics,2023-11-21 21:00:00
Bob,22.0,341.18192435611695,Phone,15,4.8,3.63,Electronics,2023-11-21 22:00:00
Emma,52.0,52.106130539706434,Camera,18,1.5,12.6,Electronics,2023-11-21 23:00:00
Fiona,53.0,208.24901323871163,Camera,5,1.0,40.88,Gadgets,2023-11-22 00:00:00
David,18.0,,Smartwatch,14,1.5,47.48,Gadgets,2023-11-22 01:00:00
David,31.0,220.78757299110848,Smartwatch,7,1.7,13.32,Accessories,2023-11-22 02:00:00
Emma,26.0,492.7753678229126,Headphones,11,2.0,38.03,Accessories,2023-11-22 03:00:00
George,47.0,33.13533523451071,Laptop,15,4.3,25.28,Gadgets,2023-11-22 04:00:00
Fiona,41.0,360.32573918974117,Phone,11,2.5,19.0,Electronics,2023-11-22 05:00:00
Hannah,21.0,292.60303694289337,Headphones,7,,44.91,Electronics,2023-11-22 06:00:00
Bob,67.0,252.7671401804021,Laptop,4,2.1,27.41,Gadgets,2023-11-22 07:00:00
Bob,31.0,485.56946373507964,Headphones,1,4.4,34.59,Electronics,2023-11-22 08:00:00
George,42.0,69.17694824310867,Headphones,2,1.0,29.62,Electronics,2023-11-22 09:00:00
Hannah,21.0,448.5194810820521,Camera,4,4.7,32.18,Gadgets,2023-11-22 10:00:00
Bob,42.0,347.16400351262206,Headphones,5,4.0,25.86,Accessories,2023-11-22 11:00:00
Hannah,27.0,133.20305628331818,Camera,2,2.7,26.67,Gadgets,2023-11-22 12:00:00
Alice,52.0,451.3262270879852,Laptop,2,3.3,42.61,Accessories,2023-11-22 13:00:00
Emma,24.0,217.50098434120156,Smartwatch,18,,15.13,Electronics,2023-11-22 14:00:00
Bob,59.0,408.0425273961701,Laptop,14,3.3,36.82,Accessories,2023-11-22 15:00:00
David,30.0,197.474075938463,Camera,3,1.9,13.43,Accessories,2023-11-22 16:00:00
Fiona,21.0,426.2107595794543,Smartwatch,18,3.3,3.54,Gadgets,2023-11-22 17:00:00
Hannah,67.0,320.1314136302991,Tablet,10,4.5,45.16,Electronics,2023-11-22 18:00:00
Hannah,60.0,74.81808362394494,Smartwatch,6,4.9,20.53,Electronics,2023-11-22 19:00:00
Charlie,53.0,326.58326591741616,Headphones,2,3.3,34.16,Electronics,2023-11-22 20:00:00
George,31.0,99.71565753742695,Laptop,11,,,Accessories,2023-11-22 21:00:00
Charlie,35.0,208.90170080761052,Headphones,18,4.1,39.85,Accessories,2023-11-22 22:00:00
Bob,25.0,89.2963142047567,Smartwatch,14,5.0,11.32,Gadgets,2023-11-22 23:00:00
Charlie,49.0,15.897977255223699,Tablet,13,2.9,32.78,Electronics,2023-11-23 00:00:00
Charlie,44.0,109.88383702772896,Headphones,7,2.5,38.01,Electronics,2023-11-23 01:00:00
Alice,59.0,270.50415174344226,Tablet,10,3.2,5.99,Accessories,2023-11-23 02:00:00
Hannah,54.0,243.37267904978629,Phone,19,1.7,7.07,Accessories,2023-11-23 03:00:00
David,40.0,253.24106229035152,Tablet,13,4.9,18.2,Accessories,2023-11-23 04:00:00
George,24.0,127.60500483106765,Laptop,2,4.4,15.08,Electronics,2023-11-23 05:00:00
David,29.0,344.1547943040222,Smartwatch,12,1.5,39.86,Electronics,2023-11-23 06:00:00
Alice,42.0,353.6103269760712,Camera,8,,32.13,Gadgets,2023-11-23 07:00:00
Alice,20.0,182.19407365203446,Camera,18,4.8,24.9,Gadgets,2023-11-23 08:00:00
Charlie,43.0,441.1791937947163,Headphones,2,2.3,5.32,Electronics,2023-11-23 09:00:00
Emma,21.0,323.7914922345962,Smartwatch,16,3.5,5.63,Gadgets,2023-11-23 10:00:00
Hannah,59.0,357.9544412530227,Phone,8,1.4,25.85,Accessories,2023-11-23 11:00:00
Fiona,53.0,142.28325937977502,Headphones,16,1.3,44.14,Gadgets,2023-11-23 12:00:00
Hannah,32.0,5.302759402015586,Tablet,8,3.0,38.75,Accessories,2023-11-23 13:00:00
Fiona,49.0,433.3609279905442,Camera,13,1.2,44.08,Gadgets,2023-11-23 14:00:00
Charlie,46.0,412.1000703670052,Tablet,6,4.5,28.26,Electronics,2023-11-23 15:00:00
Fiona,27.0,65.97998458120095,Camera,1,,11.07,Accessories,2023-11-23 16:00:00
Alice,38.0,190.1820418033717,Camera,2,1.3,1.59,Gadgets,2023-11-23 17:00:00
David,33.0,332.36295765234837,Camera,7,1.2,,Electronics,2023-11-23 18:00:00
Fiona,64.0,,Smartwatch,13,1.9,23.76,Accessories,2023-11-23 19:00:00
Hannah,36.0,430.8734157302355,Laptop,4,4.7,42.95,Accessories,2023-11-23 20:00:00
George,46.0,74.43274000953713,Smartwatch,9,4.1,36.65,Electronics,2023-11-23 21:00:00
Charlie,69.0,217.8201751536338,Tablet,19,3.7,41.61,Electronics,2023-11-23 22:00:00
Emma,68.0,,Smartwatch,3,4.1,10.53,Accessories,2023-11-23 23:00:00
Charlie,35.0,197.84964797712092,Headphones,2,1.8,33.97,Electronics,2023-11-24 00:00:00
Bob,61.0,12.47818556591367,Phone,16,2.0,36.13,Gadgets,2023-11-24 01:00:00
Charlie,33.0,449.6451672295128,Headphones,10,,27.63,Gadgets,2023-11-24 02:00:00
Alice,18.0,265.8867784301971,Smartwatch,12,3.4,41.76,Accessories,2023-11-24 03:00:00
David,65.0,425.65211909716504,Tablet,18,3.4,49.41,Accessories,2023-11-24 04:00:00
David,19.0,34.652826996665056,Phone,2,1.8,0.53,Gadgets,2023-11-24 05:00:00
George,32.0,117.59176468409572,Headphones,14,2.7,22.75,Electronics,2023-11-24 06:00:00
Fiona,56.0,133.3930976344844,Phone,12,3.8,37.69,Electronics,2023-11-24 07:00:00
Alice,45.0,196.41228984620008,Tablet,8,2.2,36.28,Accessories,2023-11-24 08:00:00
Bob,18.0,402.41885433678533,Camera,7,1.3,23.39,Electronics,2023-11-24 09:00:00
Alice,,196.34614749708885,Tablet,13,1.8,42.11,Accessories,2023-11-24 10:00:00
Charlie,59.0,106.30349717493186,Laptop,15,1.7,,Electronics,2023-11-24 11:00:00
Alice,39.0,37.17017886769037,Phone,14,3.5,27.42,Electronics,2023-11-24 12:00:00
Alice,53.0,44.348415434580296,Tablet,5,,13.64,Electronics,2023-11-24 13:00:00
George,63.0,381.22336695068384,Camera,8,4.5,18.37,Gadgets,2023-11-24 14:00:00
Bob,30.0,225.17748056313334,Camera,18,1.3,49.45,Accessories,2023-11-24 15:00:00
Charlie,18.0,364.4596553900076,Tablet,5,3.4,45.31,Electronics,2023-11-24 16:00:00
Emma,33.0,342.7321252730303,Headphones,9,4.7,34.78,Electronics,2023-11-24 17:00:00
George,58.0,72.0044185713276,Tablet,10,1.2,42.95,Gadgets,2023-11-24 18:00:00
Emma,39.0,75.72952742517226,Camera,17,2.5,6.8,Gadgets,2023-11-24 19:00:00
George,49.0,378.8942976398963,Tablet,3,2.3,13.38,Gadgets,2023-11-24 20:00:00
David,33.0,362.02780527528154,Laptop,1,2.4,44.26,Accessories,2023-11-24 21:00:00
Hannah,68.0,192.12522960278363,Headphones,7,3.4,23.54,Gadgets,2023-11-24 22:00:00
George,32.0,43.32402034975584,Tablet,15,2.0,29.55,Gadgets,2023-11-24 23:00:00
Fiona,63.0,10.98852074073384,Camera,19,1.1,44.18,Electronics,2023-11-25 00:00:00
Alice,,147.63768998356372,Tablet,8,4.8,20.2,Electronics,2023-11-25 01:00:00
David,59.0,9.565025425677334,Tablet,11,4.0,24.09,Gadgets,2023-11-25 02:00:00
Bob,29.0,118.88594744633319,Phone,2,1.5,5.61,Electronics,2023-11-25 03:00:00
Emma,18.0,212.65286640461258,Tablet,2,2.8,49.57,Electronics,2023-11-25 04:00:00
Hannah,34.0,65.10080382941732,Laptop,11,1.3,48.67,Gadgets,2023-11-25 05:00:00
Hannah,58.0,56.617490126615394,Camera,17,1.1,14.83,Gadgets,2023-11-25 06:00:00
George,68.0,448.7365306807746,Smartwatch,10,1.2,42.62,Gadgets,2023-11-25 07:00:00
Alice,67.0,294.8076643663302,Phone,5,4.0,36.85,Gadgets,2023-11-25 08:00:00
Bob,45.0,,Smartwatch,3,2.8,7.33,Gadgets,2023-11-25 09:00:00
Fiona,24.0,176.1839510739112,Tablet,9,4.4,1.19,Electronics,2023-11-25 10:00:00
Bob,26.0,340.18674397793575,Headphones,2,2.2,0.7,Accessories,2023-11-25 11:00:00
Alice,39.0,106.32237893778624,Laptop,19,4.1,3.29,Electronics,2023-11-25 12:00:00
Fiona,43.0,311.0784570535709,Laptop,17,1.3,31.37,Gadgets,2023-11-25 13:00:00
Bob,29.0,69.14493635494229,Laptop,12,3.5,24.61,Accessories,2023-11-25 14:00:00
Fiona,24.0,6.029916392261451,Phone,9,2.4,49.84,Accessories,2023-11-25 15:00:00
George,63.0,466.1082416977416,Tablet,4,2.1,14.33,Accessories,2023-11-25 16:00:00
George,64.0,279.67271620672864,Laptop,18,4.3,36.28,Electronics,2023-11-25 17:00:00
Alice,32.0,463.8356280771095,Tablet,16,1.2,,Gadgets,2023-11-25 18:00:00
Alice,55.0,170.24660423252564,Headphones,10,4.8,4.92,Electronics,2023-11-25 19:00:00
Fiona,38.0,167.2541042350696,Tablet,12,4.1,43.86,Accessories,2023-11-25 20:00:00
Charlie,31.0,203.3242258776507,Smartwatch,11,2.4,20.0,Electronics,2023-11-25 21:00:00
David,19.0,354.4902870592933,Tablet,5,5.0,45.85,Gadgets,2023-11-25 22:00:00
Hannah,25.0,285.0752739221562,Tablet,11,1.8,,Electronics,2023-11-25 23:00:00
Bob,62.0,463.0506790140634,Camera,16,2.6,41.01,Accessories,2023-11-26 00:00:00
Bob,23.0,17.59324606055748,Smartwatch,15,4.5,1.38,Accessories,2023-11-26 01:00:00
Charlie,54.0,355.55698929640556,Phone,6,5.0,48.3,Electronics,2023-11-26 02:00:00
